frame_ix,landmark_ix,x,y,z
739,6,6.52,8.43,-1.2566666666666666
739,7,6.48,8.4,-0.3766666666666666
739,8,6.22,8.48,-1.25
739,9,6.58,8.02,-0.92
739,10,6.51,8.04,-1.1733333333333331
739,11,6.79,7.72,0.1866666666666666
739,12,5.07,7.72,-1.5033333333333334
739,13,8.08,7.66,0.25
739,14,5.21,6.72,-2.69
739,15,9.32,7.64,-0.4866666666666667
739,16,6.23,7.59,-3.526666666666667
739,17,9.64,7.59,-0.6433333333333333
739,18,6.47,7.83,-3.8566666666666665
739,19,9.67,7.61,-0.81
739,20,6.42,7.97,-3.796666666666667
739,21,9.54,7.6,-0.5966666666666667
739,22,6.34,7.89,-3.52
739,23,6.32,4.8,0.4833333333333333
739,24,5.29,4.77,-0.4866666666666667
739,25,6.87,3.15,1.71
739,26,4.68,2.75,-1.0766666666666669
739,27,7.1,1.54,3.23
739,28,3.75,0.79,-1.0766666666666669
739,29,6.88,1.17,3.3466666666666667
739,30,3.52,0.49,-1.1166666666666667
739,31,7.82,1.09,2.9466666666666668
739,32,4.42,0.23,-2.01
740,0,6.68,8.18,-1.18
740,1,6.69,8.37,-1.0566666666666666
740,2,6.7,8.37,-1.0566666666666666
740,3,6.7,8.38,-1.0566666666666666
740,4,6.62,8.38,-1.2466666666666666
740,5,6.58,8.41,-1.2466666666666666
740,6,6.52,8.43,-1.2466666666666666
740,7,6.48,8.4,-0.3666666666666666
740,8,6.22,8.48,-1.2433333333333334
740,9,6.58,8.02,-0.9066666666666666
740,10,6.51,8.04,-1.163333333333333
740,11,6.79,7.72,0.2033333333333333
740,12,5.07,7.72,-1.5
740,13,8.08,7.66,0.2633333333333333
740,14,5.21,6.72,-2.6866666666666665
740,15,9.32,7.64,-0.4866666666666667
740,16,6.23,7.59,-3.523333333333333
740,17,9.64,7.59,-0.64
740,18,6.47,7.83,-3.85
740,19,9.67,7.61,-0.81
740,20,6.43,7.96,-3.79
740,21,9.55,7.6,-0.5966666666666667
740,22,6.35,7.89,-3.5166666666666666
740,23,6.32,4.81,0.49
740,24,5.29,4.77,-0.49
740,25,6.87,3.15,1.6966666666666668
740,26,4.68,2.75,-1.0833333333333333
740,27,7.1,1.54,3.216666666666667
740,28,3.75,0.79,-1.0766666666666669
740,29,6.88,1.17,3.333333333333333
740,30,3.52,0.49,-1.1166666666666667
740,31,7.82,1.1,2.93
740,32,4.41,0.23,-2.01
741,0,6.68,8.18,-1.18
741,1,6.69,8.36,-1.0566666666666666
741,2,6.7,8.37,-1.0566666666666666
741,3,6.7,8.38,-1.0566666666666666
741,4,6.62,8.38,-1.2466666666666666
741,5,6.58,8.4,-1.2466666666666666
741,6,6.52,8.43,-1.2466666666666666
741,7,6.48,8.4,-0.3666666666666666
741,8,6.22,8.48,-1.2433333333333334
741,9,6.58,8.02,-0.9066666666666666
741,10,6.51,8.04,-1.163333333333333
741,11,6.79,7.72,0.2033333333333333
741,12,5.07,7.72,-1.5
741,13,8.08,7.66,0.2833333333333333
741,14,5.2,6.72,-2.6866666666666665
741,15,9.32,7.63,-0.4333333333333333
741,16,6.23,7.58,-3.52
741,17,9.64,7.59,-0.5833333333333334
741,18,6.48,7.82,-3.85
741,19,9.67,7.61,-0.7566666666666667
741,20,6.43,7.95,-3.79
741,21,9.55,7.6,-0.5433333333333333
741,22,6.35,7.88,-3.513333333333333
741,23,6.32,4.81,0.49
741,24,5.29,4.77,-0.49
741,25,6.87,3.14,1.7
741,26,4.68,2.75,-1.086666666666667
741,27,7.1,1.54,3.24
741,28,3.75,0.79,-1.0733333333333333
741,29,6.88,1.17,3.36
741,30,3.53,0.49,-1.11
741,31,7.83,1.1,2.9566666666666666
741,32,4.41,0.23,-2.0033333333333334
742,0,6.68,8.18,-1.1766666666666667
742,1,6.69,8.36,-1.0533333333333332
742,2,6.7,8.37,-1.0533333333333332
742,3,6.7,8.38,-1.0533333333333332
742,4,6.62,8.38,-1.24
742,5,6.58,8.4,-1.24
742,6,6.52,8.43,-1.24
742,7,6.48,8.4,-0.3666666666666666
742,8,6.21,8.48,-1.23
742,9,6.58,8.01,-0.9033333333333332
742,10,6.51,8.03,-1.153333333333333
742,11,6.79,7.72,0.2066666666666666
742,12,5.07,7.72,-1.4733333333333334
742,13,8.08,7.65,0.3233333333333333
742,14,5.2,6.72,-2.63
742,15,9.32,7.63,-0.3533333333333333
742,16,6.23,7.58,-3.473333333333333
742,17,9.64,7.59,-0.4966666666666666
742,18,6.47,7.82,-3.793333333333333
742,19,9.67,7.61,-0.67
742,20,6.42,7.95,-3.736666666666667
742,21,9.55,7.6,-0.4633333333333333
742,22,6.34,7.87,-3.466666666666667
742,23,6.32,4.82,0.49
742,24,5.29,4.78,-0.49
742,25,6.87,3.14,1.7
742,26,4.68,2.75,-1.086666666666667
742,27,7.1,1.54,3.18
742,28,3.75,0.79,-1.0766666666666669
742,29,6.88,1.17,3.293333333333333
742,30,3.53,0.49,-1.1166666666666667
742,31,7.83,1.1,2.8866666666666667
742,32,4.41,0.23,-2.0033333333333334
743,0,6.68,8.18,-1.1766666666666667
743,1,6.69,8.36,-1.0533333333333332
743,2,6.7,8.37,-1.0533333333333332
743,3,6.7,8.37,-1.0533333333333332
743,4,6.62,8.38,-1.2366666666666666
743,5,6.58,8.4,-1.24
743,6,6.52,8.43,-1.24
743,7,6.48,8.4,-0.3666666666666666
743,8,6.21,8.48,-1.23
743,9,6.58,8.01,-0.9033333333333332
743,10,6.51,8.03,-1.153333333333333
743,11,6.79,7.72,0.21
743,12,5.07,7.72,-1.4733333333333334
743,13,8.08,7.64,0.3366666666666666
743,14,5.19,6.72,-2.63
743,15,9.32,7.63,-0.3366666666666666
743,16,6.22,7.58,-3.47
743,17,9.64,7.59,-0.48
743,18,6.46,7.82,-3.793333333333333
743,19,9.67,7.61,-0.6533333333333333
743,20,6.41,7.95,-3.733333333333333
743,21,9.55,7.6,-0.4433333333333333
743,22,6.33,7.87,-3.4633333333333334
743,23,6.32,4.82,0.4933333333333333
743,24,5.29,4.79,-0.4933333333333333
743,25,6.87,3.14,1.6933333333333334
743,26,4.68,2.76,-1.09
743,27,7.1,1.54,3.18
743,28,3.76,0.8,-1.0833333333333333
743,29,6.88,1.17,3.293333333333333
743,30,3.53,0.49,-1.1233333333333333
743,31,7.83,1.1,2.89
743,32,4.41,0.23,-2.01
744,0,6.68,8.18,-1.2066666666666668
744,1,6.69,8.36,-1.0833333333333333
744,2,6.7,8.36,-1.0833333333333333
744,3,6.7,8.37,-1.0833333333333333
744,4,6.62,8.38,-1.2666666666666666
744,5,6.58,8.4,-1.2666666666666666
744,6,6.52,8.43,-1.2666666666666666
744,7,6.48,8.4,-0.4
744,8,6.21,8.48,-1.25
744,9,6.58,8.01,-0.9333333333333332
744,10,6.51,8.03,-1.18
744,11,6.79,7.72,0.1833333333333333
744,12,5.07,7.72,-1.4833333333333334
744,13,8.07,7.62,0.3066666666666666
744,14,5.19,6.71,-2.6333333333333333
744,15,9.31,7.63,-0.3733333333333333
744,16,6.22,7.58,-3.473333333333333
744,17,9.64,7.59,-0.5166666666666667
744,18,6.46,7.82,-3.796666666666667
744,19,9.67,7.61,-0.6966666666666667
744,20,6.41,7.95,-3.736666666666667
744,21,9.55,7.6,-0.4833333333333333
744,22,6.33,7.87,-3.466666666666667
744,23,6.32,4.84,0.4966666666666666
744,24,5.3,4.8,-0.4966666666666666
744,25,6.88,3.14,1.643333333333333
744,26,4.68,2.76,-1.09
744,27,7.1,1.54,3.1266666666666665
744,28,3.76,0.8,-1.0833333333333333
744,29,6.88,1.17,3.243333333333333
744,30,3.53,0.49,-1.12
744,31,7.83,1.1,2.8466666666666667
744,32,4.41,0.24,-2.006666666666667
745,0,6.67,8.16,-1.1966666666666668
745,1,6.69,8.35,-1.0766666666666669
745,2,6.69,8.35,-1.0766666666666669
745,3,6.7,8.36,-1.0766666666666669
745,4,6.62,8.37,-1.26
745,5,6.58,8.39,-1.26
745,6,6.52,8.42,-1.26
745,7,6.48,8.4,-0.4
745,8,6.21,8.48,-1.2466666666666666
745,9,6.58,8.0,-0.9266666666666666
745,10,6.5,8.02,-1.1766666666666667
745,11,6.79,7.72,0.1833333333333333
745,12,5.07,7.72,-1.4833333333333334
745,13,8.04,7.6,0.3133333333333333
745,14,5.18,6.7,-2.6333333333333333
745,15,9.3,7.63,-0.3733333333333333
745,16,6.2,7.57,-3.473333333333333
745,17,9.64,7.59,-0.52
745,18,6.44,7.81,-3.796666666666667
745,19,9.66,7.62,-0.6966666666666667
745,20,6.39,7.95,-3.736666666666667
745,21,9.54,7.6,-0.4833333333333333
745,22,6.31,7.87,-3.466666666666667
745,23,6.32,4.84,0.4966666666666666
745,24,5.3,4.8,-0.4966666666666666
745,25,6.9,3.14,1.6933333333333334
745,26,4.68,2.76,-1.106666666666667
745,27,7.1,1.54,3.27
745,28,3.76,0.8,-1.1033333333333333
745,29,6.88,1.17,3.3966666666666665
745,30,3.53,0.49,-1.143333333333333
745,31,7.83,1.1,3.006666666666667
745,32,4.41,0.24,-2.033333333333333
746,0,6.67,8.14,-1.17
746,1,6.69,8.32,-1.05
746,2,6.69,8.33,-1.05
746,3,6.69,8.34,-1.05
746,4,6.62,8.35,-1.2366666666666666
746,5,6.58,8.37,-1.2366666666666666
746,6,6.52,8.4,-1.2366666666666666
746,7,6.48,8.39,-0.38
746,8,6.21,8.47,-1.2433333333333334
746,9,6.57,7.98,-0.9
746,10,6.5,8.01,-1.153333333333333
746,11,6.79,7.72,0.2033333333333333
746,12,5.07,7.72,-1.48
746,13,8.04,7.55,0.36
746,14,5.17,6.69,-2.623333333333333
746,15,9.29,7.63,-0.32
746,16,6.19,7.56,-3.4633333333333334
746,17,9.64,7.61,-0.4666666666666667
746,18,6.44,7.81,-3.786666666666666
746,19,9.66,7.64,-0.6466666666666666
746,20,6.38,7.94,-3.73
746,21,9.54,7.62,-0.4333333333333333
746,22,6.31,7.86,-3.4566666666666666
746,23,6.32,4.83,0.4966666666666666
746,24,5.3,4.79,-0.4966666666666666
746,25,6.92,3.14,1.69
746,26,4.68,2.76,-1.1166666666666667
746,27,7.1,1.54,3.27
746,28,3.76,0.8,-1.1
746,29,6.88,1.17,3.3966666666666665
746,30,3.53,0.49,-1.1366666666666667
746,31,7.83,1.1,3.0
746,32,4.4,0.24,-2.026666666666667
747,0,6.66,8.1,-1.17
747,1,6.69,8.29,-1.05
747,2,6.69,8.3,-1.05
747,3,6.69,8.31,-1.05
747,4,6.62,8.31,-1.2366666666666666
747,5,6.57,8.34,-1.2366666666666666
747,6,6.52,8.37,-1.2366666666666666
747,7,6.48,8.37,-0.3766666666666666
747,8,6.21,8.45,-1.2366666666666666
747,9,6.57,7.95,-0.9
747,10,6.5,7.98,-1.15
747,11,6.79,7.71,0.22
747,12,5.07,7.72,-1.4666666666666666
747,13,8.04,7.47,0.3966666666666666
747,14,5.16,6.68,-2.5866666666666664
747,15,9.29,7.63,-0.29
747,16,6.17,7.53,-3.44
747,17,9.63,7.64,-0.44
747,18,6.42,7.8,-3.763333333333333
747,19,9.66,7.68,-0.6233333333333333
747,20,6.36,7.93,-3.7066666666666666
747,21,9.54,7.65,-0.4033333333333333
747,22,6.29,7.85,-3.433333333333333
747,23,6.32,4.81,0.4966666666666666
747,24,5.3,4.77,-0.4966666666666666
747,25,6.95,3.13,1.69
747,26,4.68,2.75,-1.1266666666666667
747,27,7.1,1.54,3.3433333333333333
747,28,3.76,0.8,-1.08
747,29,6.88,1.17,3.48
747,30,3.53,0.49,-1.11
747,31,7.83,1.1,3.083333333333333
747,32,4.4,0.24,-2.006666666666667
748,0,6.66,8.08,-1.1666666666666667
748,1,6.69,8.27,-1.0466666666666666
748,2,6.69,8.28,-1.0466666666666666
748,3,6.69,8.29,-1.0466666666666666
748,4,6.62,8.3,-1.23
748,5,6.58,8.33,-1.23
748,6,6.52,8.36,-1.2333333333333334
748,7,6.48,8.36,-0.3566666666666667
748,8,6.21,8.44,-1.2033333333333334
748,9,6.57,7.94,-0.8933333333333333
748,10,6.5,7.97,-1.14
748,11,6.79,7.71,0.2566666666666666
748,12,5.07,7.71,-1.4333333333333331
748,13,8.04,7.38,0.4266666666666667
748,14,5.16,6.64,-2.54
748,15,9.27,7.63,-0.28
748,16,6.17,7.51,-3.393333333333333
748,17,9.61,7.65,-0.43
748,18,6.42,7.77,-3.713333333333333
748,19,9.63,7.71,-0.6166666666666667
748,20,6.36,7.91,-3.6633333333333336
748,21,9.5,7.67,-0.3933333333333333
748,22,6.29,7.83,-3.39
748,23,6.32,4.78,0.5
748,24,5.3,4.76,-0.5
748,25,6.99,3.12,1.67
748,26,4.67,2.74,-1.13
748,27,7.1,1.54,3.306666666666666
748,28,3.77,0.8,-1.0833333333333333
748,29,6.88,1.17,3.4366666666666665
748,30,3.53,0.49,-1.1166666666666667
748,31,7.84,1.1,3.043333333333333
748,32,4.4,0.24,-2.01
749,0,6.65,8.04,-1.14
749,1,6.69,8.23,-1.02
749,2,6.69,8.24,-1.02
749,3,6.69,8.26,-1.02
749,4,6.62,8.26,-1.2
749,5,6.57,8.29,-1.2
749,6,6.52,8.32,-1.2
749,7,6.49,8.34,-0.3266666666666666
749,8,6.21,8.42,-1.153333333333333
749,9,6.57,7.91,-0.8633333333333333
749,10,6.49,7.94,-1.1033333333333333
749,11,6.78,7.69,0.2966666666666667
749,12,5.07,7.7,-1.3633333333333333
749,13,8.0,7.29,0.4966666666666666
749,14,5.15,6.55,-2.393333333333333
749,15,9.21,7.61,-0.2066666666666666
749,16,6.14,7.46,-3.2133333333333334
749,17,9.56,7.65,-0.3566666666666667
749,18,6.4,7.71,-3.52
749,19,9.56,7.73,-0.5433333333333333
749,20,6.34,7.87,-3.4766666666666666
749,21,9.44,7.69,-0.3233333333333333
749,22,6.27,7.79,-3.2133333333333334
749,23,6.31,4.75,0.5
749,24,5.3,4.74,-0.5
749,25,7.03,3.12,1.61
749,26,4.67,2.74,-1.1333333333333333
749,27,7.1,1.54,3.2466666666666666
749,28,3.77,0.8,-1.0833333333333333
749,29,6.88,1.17,3.3766666666666665
749,30,3.53,0.49,-1.1166666666666667
749,31,7.85,1.1,2.986666666666667
749,32,4.4,0.24,-2.01
750,0,6.65,8.0,-1.11
750,1,6.69,8.2,-0.99
750,2,6.69,8.21,-0.99
750,3,6.69,8.22,-0.99
750,4,6.62,8.22,-1.1733333333333331
750,5,6.58,8.25,-1.1733333333333331
750,6,6.52,8.29,-1.1733333333333331
750,7,6.49,8.31,-0.3033333333333333
750,8,6.22,8.38,-1.15
750,9,6.57,7.87,-0.8333333333333334
750,10,6.49,7.9,-1.08
750,11,6.77,7.67,0.3133333333333333
750,12,5.08,7.68,-1.37
750,13,7.96,7.19,0.5066666666666667
750,14,5.15,6.47,-2.36
750,15,9.13,7.58,-0.1833333333333333
750,16,6.14,7.44,-3.083333333333333
750,17,9.49,7.66,-0.3233333333333333
750,18,6.4,7.7,-3.373333333333333
750,19,9.46,7.74,-0.4966666666666666
750,20,6.34,7.87,-3.3266666666666667
750,21,9.36,7.7,-0.29
750,22,6.27,7.78,-3.0766666666666667
750,23,6.31,4.72,0.5033333333333333
750,24,5.3,4.7,-0.5033333333333333
750,25,7.07,3.12,1.52
750,26,4.66,2.72,-1.1333333333333333
750,27,7.1,1.54,3.1266666666666665
750,28,3.76,0.8,-1.04
750,29,6.88,1.17,3.256666666666667
750,30,3.53,0.49,-1.0666666666666669
750,31,7.85,1.1,2.8766666666666665
750,32,4.4,0.24,-1.9333333333333331
751,0,6.66,7.96,-1.15
751,1,6.7,8.17,-1.04
751,2,6.7,8.18,-1.04
751,3,6.71,8.19,-1.04
751,4,6.63,8.2,-1.22
751,5,6.59,8.23,-1.22
751,6,6.54,8.26,-1.22
751,7,6.5,8.28,-0.3533333333333333
751,8,6.24,8.36,-1.1833333333333331
751,9,6.57,7.82,-0.8733333333333333
751,10,6.49,7.85,-1.1133333333333333
751,11,6.77,7.63,0.3066666666666666
751,12,5.09,7.66,-1.38
751,13,7.93,7.1,0.4866666666666667
751,14,5.15,6.41,-2.316666666666667
751,15,9.04,7.56,-0.2033333333333333
751,16,6.16,7.38,-2.9833333333333334
751,17,9.41,7.67,-0.3266666666666666
751,18,6.41,7.63,-3.2533333333333334
751,19,9.37,7.78,-0.54
751,20,6.35,7.8,-3.2
751,21,9.26,7.73,-0.31
751,22,6.29,7.72,-2.97
751,23,6.32,4.7,0.5033333333333333
751,24,5.31,4.68,-0.5033333333333333
751,25,7.11,3.12,1.4466666666666668
751,26,4.66,2.71,-1.1333333333333333
751,27,7.1,1.54,3.046666666666667
751,28,3.76,0.8,-1.0166666666666666
751,29,6.88,1.17,3.1733333333333333
751,30,3.53,0.49,-1.04
751,31,7.85,1.1,2.8
751,32,4.4,0.24,-1.893333333333333
752,0,6.67,7.94,-1.1833333333333331
752,1,6.72,8.15,-1.08
752,2,6.72,8.16,-1.08
752,3,6.72,8.17,-1.08
752,4,6.65,8.18,-1.25
752,5,6.6,8.21,-1.25
752,6,6.55,8.25,-1.25
752,7,6.52,8.26,-0.39
752,8,6.26,8.35,-1.1833333333333331
752,9,6.58,7.8,-0.9033333333333332
752,10,6.5,7.84,-1.1333333333333333
752,11,6.77,7.57,0.3033333333333333
752,12,5.11,7.64,-1.34
752,13,7.9,6.98,0.4566666666666666
752,14,5.15,6.34,-2.24
752,15,8.91,7.52,-0.21
752,16,6.19,7.32,-2.8966666666666665
752,17,9.25,7.67,-0.3633333333333333
752,18,6.43,7.54,-3.1466666666666665
752,19,9.17,7.8,-0.54
752,20,6.39,7.73,-3.083333333333333
752,21,9.05,7.75,-0.34
752,22,6.33,7.64,-2.8766666666666665
752,23,6.32,4.68,0.4966666666666666
752,24,5.32,4.65,-0.4966666666666666
752,25,7.15,3.12,1.25
752,26,4.66,2.68,-1.0933333333333333
752,27,7.1,1.54,2.816666666666667
752,28,3.76,0.8,-0.8466666666666667
752,29,6.88,1.17,2.9433333333333334
752,30,3.54,0.51,-0.8566666666666667
752,31,7.85,1.1,2.566666666666667
752,32,4.39,0.24,-1.68
753,0,6.7,7.94,-1.2766666666666666
753,1,6.75,8.16,-1.1733333333333331
753,2,6.76,8.17,-1.1733333333333331
753,3,6.77,8.18,-1.1733333333333331
753,4,6.67,8.19,-1.3333333333333333
753,5,6.62,8.22,-1.3333333333333333
753,6,6.57,8.25,-1.3333333333333333
753,7,6.56,8.25,-0.45
753,8,6.28,8.34,-1.2033333333333334
753,9,6.62,7.8,-0.98
753,10,6.53,7.84,-1.1966666666666668
753,11,6.78,7.53,0.2933333333333333
753,12,5.15,7.61,-1.3033333333333332
753,13,7.89,6.86,0.2833333333333333
753,14,5.15,6.29,-2.236666666666667
753,15,8.8,7.51,-0.5866666666666667
753,16,6.19,7.22,-2.97
753,17,9.08,7.69,-0.74
753,18,6.44,7.42,-3.223333333333333
753,19,8.97,7.83,-0.8166666666666667
753,20,6.4,7.62,-3.1533333333333333
753,21,8.86,7.77,-0.6566666666666666
753,22,6.34,7.55,-2.9466666666666668
753,23,6.34,4.67,0.49
753,24,5.35,4.64,-0.4866666666666667
753,25,7.18,3.1,1.2766666666666666
753,26,4.69,2.68,-1.1
753,27,7.1,1.54,2.8966666666666665
753,28,3.77,0.83,-0.8833333333333333
753,29,6.88,1.19,3.03
753,30,3.54,0.55,-0.8966666666666666
753,31,7.85,1.1,2.65
753,32,4.38,0.24,-1.74
754,0,6.76,7.93,-1.24
754,1,6.81,8.15,-1.15
754,2,6.82,8.15,-1.15
754,3,6.82,8.16,-1.15
754,4,6.74,8.18,-1.3033333333333332
754,5,6.69,8.21,-1.3033333333333332
754,6,6.64,8.24,-1.3033333333333332
754,7,6.59,8.23,-0.4066666666666667
754,8,6.33,8.32,-1.163333333333333
754,9,6.68,7.78,-0.9333333333333332
754,10,6.58,7.82,-1.15
754,11,6.81,7.47,0.3433333333333333
754,12,5.19,7.58,-1.2333333333333334
754,13,7.85,6.74,0.2133333333333333
754,14,5.15,6.22,-2.0933333333333333
754,15,8.65,7.46,-0.8866666666666667
754,16,6.2,7.11,-2.74
754,17,8.91,7.69,-1.0666666666666669
754,18,6.46,7.28,-2.97
754,19,8.8,7.83,-1.1133333333333333
754,20,6.44,7.48,-2.9033333333333333
754,21,8.69,7.77,-0.9466666666666668
754,22,6.36,7.43,-2.71
754,23,6.37,4.65,0.49
754,24,5.4,4.62,-0.49
754,25,7.2,3.1,1.336666666666667
754,26,4.72,2.69,-1.1033333333333333
754,27,7.1,1.54,2.94
754,28,3.77,0.84,-0.92
754,29,6.88,1.19,3.0733333333333333
754,30,3.54,0.57,-0.9366666666666666
754,31,7.86,1.1,2.703333333333333
754,32,4.37,0.24,-1.78
755,0,6.86,7.94,-1.2133333333333334
755,1,6.89,8.15,-1.1133333333333333
755,2,6.9,8.16,-1.1133333333333333
755,3,6.89,8.16,-1.1133333333333333
755,4,6.83,8.18,-1.27
755,5,6.79,8.21,-1.27
755,6,6.74,8.24,-1.27
755,7,6.66,8.22,-0.3533333333333333
755,8,6.42,8.31,-1.1333333333333333
755,9,6.78,7.79,-0.9033333333333332
755,10,6.71,7.83,-1.1266666666666667
755,11,6.83,7.42,0.3766666666666666
755,12,5.26,7.56,-1.2
755,13,7.81,6.63,0.0833333333333333
755,14,5.15,6.16,-2.0733333333333333
755,15,8.51,7.43,-1.1966666666666668
755,16,6.23,6.95,-2.703333333333333
755,17,8.74,7.69,-1.41
755,18,6.5,7.11,-2.93
755,19,8.62,7.83,-1.4233333333333331
755,20,6.5,7.28,-2.8566666666666665
755,21,8.53,7.76,-1.2466666666666666
755,22,6.42,7.25,-2.67
755,23,6.4,4.64,0.4933333333333333
755,24,5.44,4.62,-0.4933333333333333
755,25,7.21,3.09,1.4866666666666666
755,26,4.79,2.69,-1.1033333333333333
755,27,7.1,1.54,3.1366666666666667
755,28,3.78,0.86,-0.9766666666666668
755,29,6.88,1.2,3.276666666666667
755,30,3.54,0.61,-0.9966666666666668
755,31,7.86,1.1,2.96
755,32,4.37,0.23,-1.7933333333333332
756,0,6.95,7.94,-1.0033333333333334
756,1,6.97,8.15,-0.8866666666666667
756,2,6.97,8.16,-0.8866666666666667
756,3,6.96,8.17,-0.8866666666666667
756,4,6.91,8.18,-1.06
756,5,6.86,8.21,-1.06
756,6,6.81,8.24,-1.06
756,7,6.72,8.22,-0.17
756,8,6.49,8.3,-0.9966666666666668
756,9,6.86,7.8,-0.7166666666666667
756,10,6.79,7.83,-0.9566666666666668
756,11,6.86,7.38,0.4933333333333333
756,12,5.35,7.53,-1.0933333333333333
756,13,7.72,6.52,0.1533333333333333
756,14,5.15,6.11,-1.9666666666666663
756,15,8.36,7.36,-1.0633333333333332
756,16,6.26,6.8,-2.536666666666666
756,17,8.52,7.68,-1.27
756,18,6.54,6.95,-2.7466666666666666
756,19,8.42,7.82,-1.2733333333333334
756,20,6.54,7.12,-2.6666666666666665
756,21,8.35,7.71,-1.106666666666667
756,22,6.46,7.09,-2.4966666666666666
756,23,6.43,4.64,0.5
756,24,5.5,4.62,-0.5
756,25,7.22,3.09,1.4966666666666666
756,26,4.87,2.69,-1.0666666666666669
756,27,7.1,1.54,3.1266666666666665
756,28,3.78,0.89,-0.94
756,29,6.88,1.21,3.2666666666666666
756,30,3.54,0.65,-0.9533333333333334
756,31,7.85,1.1,2.96
756,32,4.37,0.22,-1.74
757,0,7.08,7.95,-0.8
757,1,7.09,8.16,-0.68
757,2,7.08,8.16,-0.68
757,3,7.07,8.17,-0.68
757,4,7.03,8.18,-0.8766666666666667
757,5,6.99,8.21,-0.8766666666666667
757,6,6.94,8.24,-0.8766666666666667
757,7,6.81,8.22,-0.0166666666666666
757,8,6.62,8.31,-0.9266666666666666
757,9,6.97,7.81,-0.54
757,10,6.91,7.84,-0.8033333333333333
757,11,6.88,7.38,0.57
757,12,5.43,7.5,-1.06
757,13,7.64,6.47,0.1066666666666666
757,14,5.15,6.08,-1.846666666666667
757,15,8.2,7.34,-1.3066666666666666
757,16,6.32,6.66,-2.293333333333333
757,17,8.32,7.67,-1.55
757,18,6.62,6.8,-2.486666666666667
757,19,8.23,7.81,-1.5366666666666666
757,20,6.61,6.95,-2.4133333333333336
757,21,8.14,7.69,-1.35
757,22,6.53,6.92,-2.25
757,23,6.46,4.64,0.51
757,24,5.56,4.62,-0.51
757,25,7.21,3.09,1.55
757,26,4.97,2.7,-0.95
757,27,7.1,1.53,3.13
757,28,3.78,0.94,-0.82
757,29,6.88,1.21,3.2666666666666666
757,30,3.54,0.72,-0.8366666666666667
757,31,7.85,1.1,2.9633333333333334
757,32,4.37,0.22,-1.606666666666667
758,0,7.15,7.96,-0.7333333333333333
758,1,7.16,8.16,-0.61
758,2,7.15,8.16,-0.61
758,3,7.14,8.17,-0.61
758,4,7.1,8.19,-0.8133333333333334
758,5,7.05,8.21,-0.8133333333333334
758,6,7.0,8.25,-0.8133333333333334
758,7,6.87,8.23,0.0566666666666666
758,8,6.69,8.31,-0.89
758,9,7.04,7.81,-0.47
758,10,6.98,7.84,-0.7433333333333333
758,11,6.89,7.39,0.6566666666666666
758,12,5.49,7.46,-1.0566666666666666
758,13,7.6,6.42,0.14
758,14,5.2,6.04,-1.8433333333333333
758,15,8.1,7.33,-1.3166666666666669
758,16,6.38,6.52,-2.263333333333333
758,17,8.21,7.65,-1.57
758,18,6.69,6.66,-2.453333333333333
758,19,8.11,7.79,-1.5533333333333332
758,20,6.7,6.78,-2.3833333333333333
758,21,8.03,7.67,-1.3633333333333333
758,22,6.6,6.75,-2.216666666666667
758,23,6.49,4.64,0.5433333333333333
758,24,5.62,4.62,-0.5433333333333333
758,25,7.2,3.09,1.7033333333333334
758,26,5.04,2.7,-0.91
758,27,7.11,1.51,3.1266666666666665
758,28,3.78,0.97,-0.8566666666666667
758,29,6.88,1.17,3.2533333333333334
758,30,3.51,0.76,-0.9
758,31,7.85,1.1,2.9433333333333334
758,32,4.36,0.22,-1.6866666666666668
759,0,7.23,7.96,-0.6433333333333333
759,1,7.21,8.16,-0.53
759,2,7.2,8.17,-0.53
759,3,7.19,8.17,-0.5266666666666666
759,4,7.15,8.19,-0.7433333333333333
759,5,7.11,8.22,-0.7433333333333333
759,6,7.05,8.25,-0.7433333333333333
759,7,6.93,8.23,0.0966666666666666
759,8,6.75,8.3,-0.89
759,9,7.12,7.81,-0.3966666666666666
759,10,7.06,7.84,-0.6833333333333333
759,11,6.9,7.38,0.6933333333333334
759,12,5.62,7.4,-1.0833333333333333
759,13,7.51,6.38,0.11
759,14,5.29,5.98,-1.47
759,15,7.95,7.29,-1.4966666666666666
759,16,6.53,6.31,-1.2866666666666666
759,17,8.04,7.61,-1.7766666666666666
759,18,6.85,6.39,-1.4066666666666667
759,19,7.94,7.76,-1.7466666666666666
759,20,6.85,6.56,-1.3766666666666667
759,21,7.87,7.64,-1.5433333333333332
759,22,6.77,6.56,-1.24
759,23,6.48,4.64,0.57
759,24,5.68,4.64,-0.57
759,25,7.2,3.09,1.7933333333333332
759,26,5.18,2.73,-0.9566666666666668
759,27,7.11,1.49,3.1533333333333333
759,28,3.78,1.0,-1.2133333333333334
759,29,6.88,1.14,3.27
759,30,3.5,0.79,-1.2666666666666666
759,31,7.86,1.1,2.993333333333333
759,32,4.38,0.21,-2.0166666666666666
760,0,7.29,7.96,-0.4
760,1,7.26,8.16,-0.29
760,2,7.25,8.17,-0.29
760,3,7.24,8.17,-0.29
760,4,7.19,8.19,-0.5133333333333333
760,5,7.15,8.21,-0.5133333333333333
760,6,7.09,8.24,-0.5133333333333333
760,7,6.98,8.23,0.2833333333333333
760,8,6.79,8.28,-0.7333333333333333
760,9,7.18,7.81,-0.1733333333333333
760,10,7.11,7.84,-0.47
